Channel1,Channel2,Condition
93,0,Meditation
91,1,Meditation
39,9,Meditation
63,4,Meditation
39,1,Meditation
39,0,Meditation
29,0,Meditation
31,7,Meditation
47,0,Meditation
55,5,Meditation
127,1,Meditation
79,0,Meditation
42,1,Meditation
38,0,Meditation
53,0,Meditation
47,11,Meditation
44,0,Meditation
27,1,Meditation
59,0,Meditation
61,2,Meditation
46,3,Meditation
54,0,Meditation
91,0,Meditation
63,6,Meditation
87,2,Meditation
45,0,Meditation
62,0,Meditation
53,0,Meditation
127,27,Meditation
41,6,Meditation
44,11,Meditation
31,0,Meditation
31,5,Meditation
45,0,Meditation
39,0,Meditation
46,0,Meditation
63,0,Meditation
37,0,Meditation
55,0,Meditation
27,0,Meditation
93,0,Meditation
47,0,Meditation
43,0,Meditation
44,0,Meditation
63,0,Meditation
63,1,Meditation
79,0,Meditation
31,0,Meditation
43,0,Meditation
53,0,Meditation
61,4,Meditation
52,0,Meditation
39,0,Meditation
63,0,Meditation
31,3,Meditation
79,3,Meditation
61,0,Meditation
79,0,Meditation
63,0,Meditation
78,3,Meditation
63,2,Meditation
37,0,Meditation
127,0,Meditation
47,33,Meditation
43,0,Meditation
45,0,Meditation
59,0,Meditation
55,0,Meditation
31,7,Meditation
111,0,Meditation
87,3,Meditation
79,4,Meditation
63,0,Meditation
111,0,Meditation
39,4,Meditation
46,0,Meditation
44,0,Meditation
47,19,Meditation
79,4,Meditation
31,0,Meditation
53,0,Meditation
53,6,Meditation
63,0,Meditation
63,0,Meditation
61,0,Meditation
63,0,Meditation
31,0,Meditation
79,0,Meditation
63,0,Meditation
27,0,Meditation
45,0,Meditation
55,0,Meditation
63,0,Meditation
63,2,Meditation
52,22,Meditation
54,0,Meditation
30,0,Meditation
59,0,Meditation
47,4,Meditation
79,3,Meditation
63,0,Meditation
43,13,Meditation
95,0,Meditation
52,0,Meditation
52,22,Meditation
63,0,Meditation
46,0,Meditation
126,1,Meditation
39,10,Meditation
63,0,Meditation
125,3,Meditation
111,0,Meditation
54,0,Meditation
95,1,Meditation
79,5,Meditation
63,0,Meditation
63,0,Meditation
93,1,Meditation
47,26,Meditation
27,0,Meditation
55,13,Meditation
45,0,Meditation
37,1,Meditation
59,0,Meditation
63,0,Meditation
29,2,Meditation
63,2,Meditation
47,16,Meditation
31,3,Meditation
47,4,Meditation
87,1,Meditation
87,4,Meditation
63,1,Meditation
63,0,Meditation
39,0,Meditation
95,3,Meditation
31,16,Meditation
42,0,Meditation
55,13,Meditation
31,0,Meditation
95,5,Meditation
119,1,Meditation
63,4,Meditation
111,0,Meditation
55,0,Meditation
63,2,Meditation
47,0,Meditation
31,0,Meditation
39,0,Meditation
79,2,Meditation
63,4,Meditation
79,0,Meditation
63,8,Meditation
77,1,Meditation
31,15,Meditation
30,3,Meditation
63,3,Meditation
79,0,Meditation
55,8,Meditation
21,0,Meditation
91,0,Meditation
31,0,Meditation
59,5,Meditation
47,0,Meditation
63,1,Meditation
111,1,Meditation
63,3,Meditation
37,3,Meditation
31,4,Meditation
31,1,Meditation
45,10,Meditation
63,0,Meditation
26,21,Meditation
79,2,Meditation
55,0,Meditation
51,0,Meditation
63,1,Meditation
47,0,Meditation
31,5,Meditation
31,7,Meditation
62,24,Meditation
55,0,Meditation
47,0,Meditation
46,0,Meditation
44,0,Meditation
37,15,Meditation
31,0,Meditation
31,0,Meditation
27,0,Meditation
55,3,Meditation
63,1,Meditation
43,0,Meditation
95,0,Meditation
55,0,Meditation
63,2,Meditation
46,14,Meditation
63,1,Meditation
78,0,Meditation
58,0,Meditation
63,0,Meditation
46,9,Meditation
47,0,Meditation
63,6,Meditation
31,0,Meditation
23,19,Meditation
42,0,Meditation
63,0,Meditation
47,0,Meditation
75,2,Meditation
31,4,Meditation
74,0,Meditation
30,1,Meditation
94,0,Meditation
47,10,Meditation
59,3,Meditation
23,0,Meditation
39,5,Meditation
37,1,Meditation
53,28,Meditation
95,3,Meditation
91,0,Meditation
77,0,Meditation
55,0,Meditation
63,0,Meditation
58,0,Meditation
47,18,Meditation
63,11,Meditation
79,4,Meditation
63,0,Meditation
79,0,Meditation
31,1,Meditation
39,0,Meditation
39,0,Meditation
31,2,Meditation
43,0,Meditation
39,0,Meditation
55,23,Meditation
55,0,Meditation
94,4,Meditation
27,1,Meditation
47,0,Meditation
77,0,Meditation
63,0,Meditation
58,27,Meditation
63,2,Meditation
44,0,Meditation
55,26,Meditation
31,0,Meditation
28,0,Meditation
47,0,Meditation
63,0,Meditation
62,2,Meditation
59,2,Meditation
63,5,Meditation
63,1,Meditation
29,0,Meditation
38,0,Meditation
46,0,Meditation
59,1,Meditation
79,4,Meditation
31,0,Meditation
63,13,Meditation
63,7,Meditation
159,0,Meditation
44,12,Meditation
95,0,Meditation
42,3,Meditation
47,0,Meditation
29,0,Meditation
31,4,Meditation
55,19,Meditation
54,10,Meditation
59,21,Meditation
29,0,Meditation
31,16,Meditation
44,0,Meditation
59,6,Meditation
77,1,Meditation
111,1,Meditation
47,0,Meditation
62,0,Meditation
63,6,Meditation
47,0,Meditation
55,25,Meditation
30,0,Meditation
63,1,Meditation
63,16,Meditation
45,0,Meditation
63,0,Meditation
47,17,Meditation
43,14,Meditation
63,2,Meditation
55,6,Meditation
31,0,Meditation
75,0,Meditation
54,0,Meditation
79,0,Meditation
63,2,Meditation
29,2,Meditation
44,0,Meditation
41,0,Meditation
59,0,Meditation
127,2,Meditation
44,16,Meditation
47,0,Meditation
63,5,Meditation
55,21,Meditation
37,0,Meditation
63,3,Meditation
38,0,Meditation
87,9,Meditation
46,0,Meditation
77,0,Meditation
55,1,Meditation
27,0,Meditation
95,2,Meditation
61,0,Meditation
55,1,Meditation
43,9,Meditation
61,14,Meditation
59,27,Meditation
30,0,Meditation
63,0,Meditation
26,0,Meditation
54,7,Meditation
31,0,Meditation
63,7,Meditation
55,0,Meditation
31,2,Meditation
61,0,Meditation
44,2,Meditation
60,0,Meditation
31,0,Meditation
39,0,Meditation
59,4,Meditation
43,0,Meditation
79,0,Meditation
47,11,Meditation
43,0,Meditation
63,2,Meditation
53,0,Meditation
79,0,Meditation
87,0,Meditation
127,1,Meditation
44,0,Meditation
26,0,Meditation
47,0,Meditation
27,0,Meditation
47,0,Meditation
55,15,Meditation
127,0,Meditation
63,3,Meditation
29,5,Meditation
79,0,Meditation
47,0,Meditation
39,0,Meditation
63,2,Meditation
47,0,Meditation
63,0,Meditation
31,0,Meditation
95,0,Meditation
47,7,Meditation
31,4,Meditation
63,6,Meditation
87,2,Meditation
95,0,Meditation
31,0,Meditation
39,0,Meditation
76,0,Meditation
37,14,Meditation
58,0,Meditation
63,9,Meditation
60,7,Meditation
63,7,Meditation
30,0,Meditation
87,1,Meditation
47,0,Meditation
39,0,Meditation
39,0,Meditation
119,0,Meditation
47,0,Meditation
39,0,Meditation
95,0,Meditation
47,17,Meditation
63,14,Meditation
62,2,Meditation
39,0,Meditation
44,0,Meditation
47,9,Meditation
47,0,Meditation
47,0,Meditation
20,0,Meditation
47,9,Meditation
60,25,Meditation
39,0,Meditation
39,0,Meditation
31,5,Meditation
38,1,Meditation
44,0,Meditation
31,0,Meditation
31,3,Meditation
95,1,Meditation
31,5,Meditation
54,18,Meditation
43,0,Meditation
46,0,Meditation
41,0,Meditation
47,0,Meditation
75,3,Meditation
54,3,Meditation
52,17,Meditation
39,0,Meditation
59,0,Meditation
63,0,Meditation
62,15,Meditation
29,3,Meditation
31,0,Meditation
127,2,Meditation
63,0,Meditation
79,4,Meditation
31,0,Meditation
54,0,Meditation
63,0,Multiplication
86,3,Multiplication
47,0,Multiplication
39,0,Multiplication
63,0,Multiplication
63,1,Multiplication
31,0,Multiplication
38,13,Multiplication
39,13,Multiplication
63,8,Multiplication
63,5,Multiplication
63,1,Multiplication
45,0,Multiplication
43,1,Multiplication
62,0,Multiplication
93,0,Multiplication
63,1,Multiplication
47,7,Multiplication
60,0,Multiplication
45,0,Multiplication
79,4,Multiplication
47,0,Multiplication
127,4,Multiplication
29,0,Multiplication
55,14,Multiplication
63,2,Multiplication
47,0,Multiplication
47,0,Multiplication
62,0,Multiplication
63,0,Multiplication
55,17,Multiplication
55,2,Multiplication
63,1,Multiplication
76,2,Multiplication
47,13,Multiplication
31,0,Multiplication
94,3,Multiplication
55,0,Multiplication
63,0,Multiplication
95,0,Multiplication
46,0,Multiplication
43,0,Multiplication
55,1,Multiplication
61,0,Multiplication
63,1,Multiplication
28,0,Multiplication
45,0,Multiplication
79,0,Multiplication
43,0,Multiplication
25,0,Multiplication
77,4,Multiplication
45,3,Multiplication
31,6,Multiplication
95,6,Multiplication
38,3,Multiplication
45,15,Multiplication
55,12,Multiplication
31,3,Multiplication
41,3,Multiplication
52,18,Multiplication
47,20,Multiplication
63,0,Multiplication
111,0,Multiplication
37,0,Multiplication
62,0,Multiplication
29,15,Multiplication
95,3,Multiplication
53,23,Multiplication
47,5,Multiplication
55,1,Multiplication
91,0,Multiplication
54,0,Multiplication
47,16,Multiplication
63,8,Multiplication
43,3,Multiplication
63,0,Multiplication
28,0,Multiplication
63,0,Multiplication
39,10,Multiplication
31,0,Multiplication
42,0,Multiplication
95,0,Multiplication
87,3,Multiplication
79,4,Multiplication
38,8,Multiplication
47,0,Multiplication
31,0,Multiplication
39,11,Multiplication
63,2,Multiplication
45,8,Multiplication
47,0,Multiplication
25,0,Multiplication
159,0,Multiplication
71,2,Multiplication
47,14,Multiplication
95,15,Multiplication
31,0,Multiplication
111,0,Multiplication
39,0,Multiplication
63,0,Multiplication
28,0,Multiplication
47,0,Multiplication
39,12,Multiplication
43,11,Multiplication
47,24,Multiplication
54,18,Multiplication
53,0,Multiplication
39,0,Multiplication
63,0,Multiplication
42,7,Multiplication
39,8,Multiplication
29,0,Multiplication
76,2,Multiplication
47,1,Multiplication
47,14,Multiplication
55,0,Multiplication
63,4,Multiplication
31,0,Multiplication
63,0,Multiplication
54,4,Multiplication
63,1,Multiplication
31,0,Multiplication
63,2,Multiplication
59,0,Multiplication
63,3,Multiplication
52,0,Multiplication
55,1,Multiplication
59,1,Multiplication
39,0,Multiplication
23,0,Multiplication
27,0,Multiplication
25,0,Multiplication
79,0,Multiplication
63,1,Multiplication
39,0,Multiplication
60,0,Multiplication
44,12,Multiplication
63,3,Multiplication
95,1,Multiplication
31,0,Multiplication
38,0,Multiplication
53,7,Multiplication
63,4,Multiplication
60,2,Multiplication
38,2,Multiplication
87,0,Multiplication
79,3,Multiplication
28,3,Multiplication
31,1,Multiplication
63,2,Multiplication
31,6,Multiplication
44,9,Multiplication
79,0,Multiplication
63,1,Multiplication
54,0,Multiplication
54,25,Multiplication
39,3,Multiplication
63,1,Multiplication
46,1,Multiplication
26,0,Multiplication
63,0,Multiplication
119,0,Multiplication
63,0,Multiplication
47,0,Multiplication
58,3,Multiplication
63,2,Multiplication
47,0,Multiplication
63,0,Multiplication
45,8,Multiplication
63,0,Multiplication
31,0,Multiplication
25,16,Multiplication
55,0,Multiplication
42,0,Multiplication
44,0,Multiplication
63,0,Multiplication
47,0,Multiplication
79,0,Multiplication
63,0,Multiplication
111,1,Multiplication
26,0,Multiplication
52,18,Multiplication
47,4,Multiplication
54,0,Multiplication
45,0,Multiplication
53,0,Multiplication
55,1,Multiplication
43,0,Multiplication
79,2,Multiplication
39,21,Multiplication
93,0,Multiplication
46,0,Multiplication
27,0,Multiplication
42,0,Multiplication
63,0,Multiplication
78,0,Multiplication
39,0,Multiplication
55,0,Multiplication
44,0,Multiplication
31,0,Multiplication
47,0,Multiplication
79,0,Multiplication
47,3,Multiplication
26,0,Multiplication
29,0,Multiplication
61,0,Multiplication
31,4,Multiplication
31,0,Multiplication
45,0,Multiplication
41,0,Multiplication
43,17,Multiplication
63,0,Multiplication
42,10,Multiplication
31,0,Multiplication
45,0,Multiplication
46,13,Multiplication
25,0,Multiplication
37,0,Multiplication
42,0,Multiplication
63,0,Multiplication
53,25,Multiplication
31,0,Multiplication
95,0,Multiplication
43,0,Multiplication
52,0,Multiplication
58,0,Multiplication
79,0,Multiplication
47,0,Multiplication
75,0,Multiplication
127,1,Multiplication
31,0,Multiplication
26,0,Multiplication
62,0,Multiplication
63,4,Multiplication
63,13,Multiplication
79,1,Multiplication
63,0,Multiplication
31,0,Multiplication
63,1,Multiplication
63,5,Multiplication
47,0,Multiplication
63,4,Multiplication
37,10,Multiplication
31,0,Multiplication
39,0,Multiplication
39,10,Multiplication
63,6,Multiplication
95,0,Multiplication
75,0,Multiplication
63,0,Multiplication
111,0,Multiplication
52,0,Multiplication
63,0,Multiplication
37,2,Multiplication
43,0,Multiplication
31,2,Multiplication
30,1,Multiplication
75,0,Multiplication
39,0,Multiplication
31,0,Multiplication
63,0,Multiplication
58,19,Multiplication
61,0,Multiplication
41,9,Multiplication
23,0,Multiplication
47,2,Multiplication
63,4,Multiplication
63,3,Multiplication
53,9,Multiplication
63,0,Multiplication
63,0,Multiplication
52,6,Multiplication
63,0,Multiplication
77,0,Multiplication
63,5,Multiplication
39,0,Multiplication
31,0,Multiplication
54,0,Multiplication
43,0,Multiplication
47,0,Multiplication
60,25,Multiplication
31,0,Multiplication
39,3,Multiplication
31,1,Multiplication
63,0,Multiplication
54,1,Multiplication
45,0,Multiplication
62,28,Multiplication
63,0,Multiplication
79,3,Multiplication
63,2,Multiplication
63,2,Multiplication
59,1,Multiplication
95,0,Multiplication
37,9,Multiplication
31,4,Multiplication
42,25,Multiplication
46,3,Multiplication
63,2,Multiplication
53,17,Multiplication
63,2,Multiplication
47,1,Multiplication
95,19,Multiplication
25,15,Multiplication
47,23,Multiplication
63,0,Multiplication
26,0,Multiplication
111,0,Multiplication
31,0,Multiplication
95,0,Multiplication
63,0,Multiplication
58,2,Multiplication
59,1,Multiplication
47,0,Multiplication
28,0,Multiplication
58,0,Multiplication
127,0,Multiplication
46,0,Multiplication
26,0,Multiplication
55,11,Multiplication
31,0,Multiplication
39,0,Multiplication
63,4,Multiplication
31,2,Multiplication
26,0,Multiplication
63,2,Multiplication
61,11,Multiplication
31,0,Multiplication
45,15,Multiplication
37,5,Multiplication
59,0,Multiplication
63,0,Multiplication
61,21,Multiplication
52,0,Multiplication
31,0,Multiplication
31,0,Multiplication
79,0,Multiplication
53,16,Multiplication
47,0,Multiplication
43,0,Multiplication
52,27,Multiplication
95,2,Multiplication
43,13,Multiplication
111,2,Multiplication
63,2,Multiplication
87,18,Multiplication
39,0,Multiplication
52,0,Multiplication
47,0,Multiplication
52,0,Multiplication
63,0,Multiplication
26,1,Multiplication
63,6,Multiplication
45,0,Multiplication
43,0,Multiplication
76,0,Multiplication
87,2,Multiplication
31,1,Multiplication
53,0,Multiplication
39,0,Multiplication
38,0,Multiplication
63,0,Multiplication
31,2,Multiplication
59,0,Multiplication
31,0,Multiplication
47,0,Multiplication
79,5,Multiplication
63,2,Multiplication
41,0,Multiplication
59,0,Multiplication
63,4,Multiplication
37,0,Multiplication
62,0,Multiplication
31,1,Multiplication
63,6,Multiplication
79,0,Multiplication
95,3,Multiplication
44,0,Multiplication
76,0,Multiplication
79,0,Multiplication
59,1,Multiplication
62,11,Multiplication
55,0,Multiplication
62,0,Multiplication
26,0,Multiplication
63,1,Multiplication
43,12,Multiplication
29,0,Multiplication
63,1,Multiplication
31,0,Multiplication
47,18,Multiplication
63,0,Multiplication
31,0,Multiplication
62,0,Multiplication
31,1,Multiplication
62,0,Multiplication
38,2,Multiplication
55,1,Multiplication
52,5,Multiplication
93,0,Multiplication
47,0,Multiplication
29,0,Multiplication
31,7,Multiplication
63,2,Multiplication
63,1,Multiplication
79,0,Multiplication
43,0,Multiplication
31,3,Multiplication
47,0,Multiplication
127,0,Multiplication
126,0,Multiplication
38,0,Multiplication
63,2,Multiplication
61,0,Multiplication
52,0,Multiplication
44,17,Multiplication
47,0,Multiplication
55,0,Multiplication
53,10,Multiplication
55,0,Multiplication
62,0,Multiplication
53,2,Multiplication
47,6,Multiplication
61,0,Multiplication
47,0,Multiplication
63,3,Multiplication
42,0,Multiplication
39,7,Multiplication
27,0,Multiplication
87,2,Multiplication
31,7,Multiplication
45,0,Multiplication
42,0,Multiplication
79,3,Multiplication
26,16,Multiplication
59,0,Multiplication
42,10,Multiplication
79,1,Multiplication
79,4,Multiplication
43,1,Multiplication
47,16,Multiplication
47,0,Multiplication
79,3,Multiplication
87,2,Multiplication
47,22,Multiplication
55,6,Multiplication
95,0,Multiplication
79,2,Multiplication
46,0,Multiplication
44,12,Multiplication
63,0,Multiplication
63,0,Multiplication
42,0,Multiplication
63,2,Multiplication
42,1,Multiplication
31,1,Multiplication
63,0,Multiplication
111,0,Multiplication
55,1,Multiplication
95,0,Multiplication
47,1,Multiplication
63,0,Multiplication
95,4,Multiplication
79,0,Multiplication
41,3,Multiplication
27,0,Multiplication
37,0,Multiplication
79,2,Multiplication
55,0,Multiplication
31,15,Multiplication
43,12,Multiplication
55,1,Multiplication
63,1,Multiplication
30,17,Multiplication
59,0,Multiplication
62,2,Multiplication
63,5,Multiplication
39,0,Multiplication
63,0,Multiplication
63,4,Multiplication
31,0,Multiplication
31,5,Multiplication
27,34,Multiplication
63,0,Multiplication
47,19,Multiplication
95,5,Multiplication
24,25,Multiplication
63,3,Multiplication
63,0,Multiplication
46,4,Multiplication
59,0,Multiplication
55,10,Multiplication
79,0,Multiplication
59,4,Multiplication
55,21,Multiplication
58,19,Multiplication
47,1,Multiplication
62,0,Multiplication
63,0,Multiplication
31,8,Multiplication
23,18,Multiplication
31,6,Multiplication
46,0,Multiplication
58,26,Multiplication
63,5,Multiplication
55,0,Multiplication
42,10,Multiplication
63,0,Multiplication
63,1,Multiplication
37,15,Multiplication
63,2,Multiplication
44,0,Multiplication
63,0,Multiplication
63,3,Multiplication
44,0,Multiplication
42,0,Multiplication
47,22,Multiplication
42,1,Multiplication
79,4,Multiplication
46,3,Multiplication
159,0,Multiplication
58,24,Multiplication
31,0,Multiplication
52,0,Multiplication
78,4,Multiplication
111,0,Multiplication
60,1,Multiplication
54,29,Multiplication
63,5,Multiplication
42,0,Multiplication
43,0,Multiplication
25,2,Multiplication
43,0,Multiplication
47,7,Multiplication
31,4,Multiplication
22,0,Multiplication
37,0,Multiplication
44,0,Multiplication
39,0,Multiplication
31,0,Multiplication
39,1,Multiplication
63,0,Multiplication
60,8,Multiplication
31,5,Multiplication
127,4,Multiplication
31,3,Multiplication
58,0,Multiplication
26,0,Multiplication
46,0,Multiplication
31,0,Multiplication
38,0,Multiplication
42,18,Multiplication
41,0,Multiplication
27,16,Multiplication
95,0,Multiplication
47,0,Multiplication
45,0,Multiplication
61,0,Multiplication
79,2,Multiplication
62,1,Multiplication
31,0,Multiplication
127,4,Multiplication
31,1,Multiplication
55,0,Multiplication
25,46,Multiplication
31,7,Multiplication
23,0,Multiplication
54,27,Multiplication
53,0,Multiplication
29,17,Multiplication
47,0,Multiplication
63,1,Multiplication
31,7,Multiplication
63,0,Multiplication
43,11,Multiplication
53,0,Multiplication
95,0,Multiplication
53,0,Multiplication
47,0,Multiplication
59,0,Multiplication
127,4,Multiplication
43,0,Multiplication
23,2,Multiplication
58,21,Multiplication
87,0,Multiplication
63,0,Multiplication
38,0,Multiplication
55,21,Multiplication
52,8,Multiplication
79,4,Multiplication
78,2,Multiplication
79,2,Multiplication
63,0,Multiplication
39,0,Multiplication
42,0,Multiplication
79,0,Multiplication
55,30,Multiplication
95,3,Multiplication
39,10,Multiplication
38,0,Multiplication
39,0,Multiplication
79,0,Multiplication
76,3,Multiplication
63,2,Multiplication
31,3,Multiplication
46,0,Multiplication
95,0,Multiplication
38,0,Multiplication
63,2,Multiplication
63,0,Multiplication
46,0,Multiplication
43,2,Multiplication
43,12,Multiplication
55,9,Multiplication
53,0,Multiplication
29,16,Multiplication
79,1,Multiplication
47,0,Multiplication
54,2,Multiplication
63,0,Multiplication
63,0,Multiplication
42,0,Multiplication
45,0,Multiplication
47,0,Multiplication
31,0,Multiplication
63,2,Multiplication
62,0,Multiplication
55,0,Multiplication
47,0,Multiplication
55,4,Multiplication
31,0,Multiplication
23,21,Multiplication
47,0,Multiplication
59,0,Multiplication
55,0,Multiplication
39,0,Multiplication
58,2,Multiplication
79,1,Multiplication
55,12,Multiplication
43,0,Multiplication
63,4,Multiplication
63,1,Multiplication
27,0,Multiplication
28,1,Multiplication
63,2,Multiplication
31,0,Multiplication
31,3,Multiplication
63,1,Multiplication
63,1,Multiplication
47,19,Multiplication
29,0,Multiplication
30,16,Multiplication
45,0,Multiplication
78,0,Multiplication
79,0,Multiplication
38,0,Multiplication
79,1,Multiplication
39,0,Multiplication
29,0,Multiplication
77,7,Multiplication
55,2,Multiplication
77,2,Multiplication
52,0,Multiplication
55,0,Multiplication
26,18,Multiplication
63,1,Multiplication
31,0,Multiplication
79,4,Multiplication
87,0,Multiplication
54,0,Multiplication
79,0,Multiplication
31,0,Multiplication
79,1,Multiplication
47,1,Multiplication
42,4,Multiplication
30,0,Multiplication
111,0,Multiplication
63,0,Multiplication
39,16,Multiplication
31,0,Multiplication
61,4,Multiplication
63,0,Multiplication
47,0,Multiplication
42,8,Multiplication
63,2,Multiplication
58,0,Multiplication
47,0,Multiplication
30,0,Multiplication
63,0,Multiplication
61,3,Multiplication
31,0,Multiplication
42,0,Multiplication
47,23,Multiplication
63,4,Multiplication
58,24,Multiplication
79,0,Multiplication
39,1,Multiplication
63,0,Multiplication
26,1,Multiplication
43,0,Multiplication
59,0,Multiplication
30,61,Multiplication
42,0,Multiplication
46,14,Multiplication
63,0,Multiplication
95,1,Multiplication
41,13,Multiplication
31,0,Multiplication
94,0,Multiplication
79,0,Multiplication
31,0,Multiplication
79,0,Multiplication
31,1,Multiplication
45,13,Multiplication
31,0,Multiplication
79,4,Multiplication
47,2,Multiplication
55,0,Multiplication
79,0,Multiplication
76,0,Multiplication
29,2,Multiplication
78,0,Multiplication
42,0,Multiplication
25,0,Multiplication
44,0,Multiplication
126,0,Multiplication
31,0,Multiplication
39,1,Multiplication
17,0,Multiplication
